stock_code,gcn_emb_0,gcn_emb_1,gcn_emb_2,gcn_emb_3,gcn_emb_4,gcn_emb_5,gcn_emb_6,gcn_emb_7,gcn_emb_8,gcn_emb_9,gcn_emb_10,gcn_emb_11,gcn_emb_12,gcn_emb_13,gcn_emb_14,gcn_emb_15
263750,0.16185217,-0.09514796,0.14136797,-0.04803727,-0.15164156,-0.08451408,0.54808545,-0.28733996,0.2061257,-0.16957021,0.46039435,-0.28155833,-0.057665415,0.13925242,-0.14867462,0.34936804
263810,0.101075806,0.17708074,-0.21622229,-0.10903071,0.08763006,-0.092196815,-0.5238629,0.028720466,-0.35447997,0.20495327,-0.49441805,0.11888364,-0.09556046,-0.202554,0.14731914,-0.33202803
263860,0.15720026,-0.12833703,0.23494668,-0.059348434,-0.24586527,-0.15347694,0.43064004,-0.3166062,0.14459012,-0.17918429,0.4986264,-0.31898737,-0.012904835,-0.18367492,-0.20384377,0.22704725
264850,0.16014703,0.33389628,-0.31562433,-0.16996704,0.020161532,-0.18040079,-0.25041667,0.095215864,-0.36610925,0.25570607,-0.4973152,0.1149769,-0.25125068,0.054287188,0.15735401,-0.28077596
265560,0.035789594,0.26999548,-0.25669363,-0.019364491,0.03351824,-0.10817533,-0.3071262,0.09056906,-0.3309279,0.2765466,-0.5309789,0.2356696,-0.22534376,0.06746442,0.27178696,-0.30254078
267250,-0.16841231,-0.35529006,0.3598967,0.19706951,-0.106118895,0.051608756,0.31082842,-0.3886712,0.32066232,-0.13437481,0.4215642,-0.12132122,0.07073243,-0.10858927,-0.041613176,0.28913212
267260,0.062478524,-0.13108313,0.20546895,-0.038438227,-0.1680024,-0.09485804,0.51838493,-0.28532526,0.25147313,-0.13491464,0.47604933,-0.31022403,-0.035276357,0.01820558,-0.18993033,0.32543874
267270,0.44589603,0.24570265,-0.18206395,-0.49037766,0.02866314,-0.18675408,-0.017920176,0.033121232,-0.18015204,0.0104567865,-0.13624647,-0.48087806,-0.118623056,-0.11091316,-0.3295465,-0.112816565
267290,-0.07717459,0.26540878,-0.18535411,0.06023249,-0.23148765,-0.3179642,-0.0473102,0.013730718,-0.34179595,0.34843644,-0.3084646,0.3302409,-0.3340461,0.016874608,0.33988237,-0.24221948
267320,0.30518696,0.33875316,-0.30931276,-0.36022216,-0.05735127,-0.26699945,0.0027909523,0.061456412,-0.33876953,0.15405461,-0.39302883,-0.1623573,-0.32853383,0.0071011516,-0.052661076,-0.24129437
267790,-0.09545095,-0.37323567,0.31782016,0.2050906,-0.11442766,0.053459942,0.27912232,-0.28249696,0.2877336,-0.21076813,0.5451513,-0.06612182,0.16879748,-0.08608943,-0.06012979,0.2579759
267980,-0.13544743,-0.21682543,0.29650366,0.25703353,-0.37393248,-0.16355677,0.41476288,-0.3445784,0.09731359,-0.043420732,0.489716,0.11807442,-0.065475896,-0.09514531,0.14588192,0.15356208
270520,0.41804388,0.18756638,-0.09970197,-0.38673586,-0.19555438,-0.26430243,0.37529483,0.01793366,-0.12651853,-0.08210383,0.16171011,-0.4290803,-0.20273446,-0.03701273,-0.32230127,-0.043940052
270660,-0.18110096,0.15953305,-0.09820437,0.23064443,-0.06398866,-0.09283866,-0.31585166,-0.05257733,-0.2822918,0.35224536,-0.3294976,0.47741038,-0.12258625,-0.02558696,0.41850987,-0.18050796
271560,0.011807174,-0.25881472,0.28412887,0.08424433,-0.13122624,0.020239709,0.36977163,-0.30038714,0.2847619,-0.21348347,0.5465817,-0.19758649,0.10396348,-0.048697036,-0.13676117,0.32266974
272110,0.31440836,0.11113285,0.011266397,-0.37899718,-0.18648031,-0.2706028,0.35070997,-0.11205976,-0.019410336,-0.078586325,0.21361338,-0.52101713,-0.1531252,-0.14188258,-0.36379096,0.04372223
272210,-0.02240807,0.33566594,-0.21543235,-0.023489507,-0.255391,-0.31431967,0.31905356,0.08568777,-0.22922622,0.30827594,-0.22006582,0.1774411,-0.44152543,0.27526164,0.24291658,-0.097412266
272450,-0.22453251,-0.3658746,0.31983274,0.32446748,-0.113199756,0.10559987,0.27993482,-0.26596275,0.28926778,-0.12963696,0.47807187,0.10146451,0.13184467,0.00091724814,0.08551284,0.26656702
272550,0.45457947,0.18257982,-0.12712035,-0.45620543,0.15849906,-0.019741017,-0.14691307,0.22627556,-0.13001919,-0.08406356,-0.06590439,-0.44666037,0.11993813,-0.070522,-0.42185533,-0.11091629
273060,0.37900442,0.32639167,-0.26216453,-0.43954623,0.12157351,-0.09535084,-0.1344948,0.28448,-0.2343036,0.050959613,-0.29875812,-0.3164503,-0.10223879,0.03635626,-0.25022778,-0.20909964
273640,0.14460614,0.36056313,-0.31023842,-0.12516637,-0.04153005,-0.15971683,-0.081982195,0.17666423,-0.3795135,0.25657642,-0.44762918,0.15546225,-0.30648905,0.18888079,0.17948495,-0.2752717
274090,0.005998423,0.35195082,-0.28391284,-0.030355234,-0.13494988,-0.21300979,0.09375761,0.16817299,-0.28788918,0.29246065,-0.36895627,0.23951693,-0.3785338,0.28012672,0.26481864,-0.20027785
274400,0.061729234,0.28582186,-0.27980623,-0.05949331,-0.005716238,-0.17701569,-0.25899476,0.040781785,-0.34690776,0.28385141,-0.5053426,0.22263126,-0.26697418,0.065490045,0.2605076,-0.2885739
276040,0.21491979,0.39612004,-0.3405195,-0.20569602,0.14992097,-0.008161311,-0.22460707,0.34367466,-0.28271863,0.17986716,-0.4687355,0.042370927,-0.1469274,0.21756351,0.051009607,-0.2054672
276730,-0.12834345,0.033869687,-0.029043036,0.09249605,-0.027984945,-0.1315416,-0.46751726,-0.1620955,-0.3010477,0.2681476,-0.4295011,0.23297569,-0.12793827,-0.34786782,0.23833774,-0.33849853
277810,0.26465467,0.13122495,0.026567867,-0.34665874,-0.25205514,-0.33042523,0.37942654,-0.21795902,-0.042351827,0.018562777,0.17748986,-0.46707213,-0.24665964,-0.19825004,-0.2722733,0.040030755
277880,0.37580365,0.27072972,-0.20900646,-0.47646278,0.117724225,-0.067770176,0.05153753,0.35186788,-0.13118011,-0.018686011,-0.12244113,-0.4124657,-0.06030277,0.09787136,-0.37472817,-0.11637888
278280,0.34020847,0.12499948,-0.09525913,-0.38841417,-0.036371954,-0.23150796,-0.08136975,-0.10058434,-0.27838984,0.0547625,-0.2975923,-0.4030554,-0.22165062,-0.3458906,-0.22733895,-0.2916666
278470,-0.053196948,-0.10123097,0.20086978,0.032220885,-0.2613908,-0.15441528,0.6025288,-0.22263764,0.22936082,-0.054330286,0.4669841,-0.18933527,-0.11464616,0.053770036,-0.08123194,0.32961187
278650,0.32303363,0.11689025,0.047500283,-0.33603615,-0.20387477,-0.25303313,0.34916657,-0.07176554,0.014931808,-0.113521315,0.27698103,-0.5163806,-0.1048123,-0.18639132,-0.35170856,0.0908149
279600,0.041834574,0.28351355,-0.2579789,-0.026075054,0.0072530895,-0.1346089,-0.2578153,0.07288462,-0.3349873,0.2871991,-0.5234546,0.22826993,-0.26035017,0.08461897,0.28035414,-0.29382163
280360,-0.19898728,-0.19124845,0.25950527,0.2552536,-0.3261573,-0.14161669,0.5158635,-0.25650203,0.17177157,0.012921579,0.4586566,0.07523675,-0.10022186,-0.008605817,0.1256943,0.24773383
281740,0.3205823,0.27140874,-0.25807482,-0.28238463,0.30897638,0.23296583,-0.10167531,0.509332,-0.054896917,-0.0533009,-0.19771373,-0.19018853,0.096772164,0.3149257,-0.25220165,-0.06677196
281820,0.24968317,0.11363408,-0.1596675,-0.22061352,0.3786425,0.36061597,-0.20878918,0.4839122,0.012785707,-0.15617767,-0.1121901,-0.20983353,0.24783371,0.2375969,-0.31639886,-0.015806375
282330,0.2138655,0.40763396,-0.2971575,-0.22905202,-0.115029156,-0.25702783,0.16297922,0.17926998,-0.32546237,0.24339919,-0.33928993,-0.019122541,-0.3768392,0.20496124,0.07927116,-0.1959102
282880,0.18622175,0.23923387,-0.23837169,-0.21480687,0.06159971,-0.16618553,-0.36477306,-0.03664374,-0.36670065,0.22032356,-0.52414006,0.0303376,-0.20339558,-0.0866987,0.112436034,-0.34514907
285130,-0.07898217,-0.32603082,0.3403617,0.20356047,-0.22062027,-0.046772987,0.28607467,-0.46500844,0.19205758,-0.14066358,0.46698755,-0.08128311,0.022243474,-0.23364691,-0.008735816,0.21149844
285490,0.36912304,0.3001623,-0.24459392,-0.4360953,0.10265057,-0.039810374,0.10874868,0.3783001,-0.13012567,-0.023470351,-0.1620388,-0.3796562,-0.10618776,0.17510659,-0.3363709,-0.116720535
285800,-0.090398684,-0.30734694,0.3147218,0.15906155,-0.15560202,0.022916155,0.38676387,-0.2740434,0.29997864,-0.17838931,0.53200924,-0.12809089,0.080939576,-0.055453926,-0.07730129,0.29451564
286750,0.40405595,0.043356445,0.017739827,-0.3930715,0.004268822,-0.094870344,0.16428669,0.012555725,0.051662706,-0.20092551,0.2572768,-0.5534792,0.05608251,-0.09554968,-0.46137485,0.056217715
286940,-0.3017656,-0.047749404,0.15635598,0.43165082,-0.19119368,-0.08739917,-0.18195061,-0.22676352,-0.12844782,0.2735212,-0.049665593,0.47615814,-0.07763892,-0.15323292,0.454561,-0.10260127
287840,0.36520755,0.22521597,-0.047335748,-0.37847164,-0.24260303,-0.27627492,0.37645078,0.036706474,-0.14241911,-0.03187031,0.19568849,-0.42998207,-0.1979026,-0.089059144,-0.31652147,-0.020318143
288330,0.28892505,0.015308824,0.10501459,-0.27811205,-0.21406625,-0.24178198,0.38581002,-0.17552122,0.06074298,-0.1585059,0.34038556,-0.48692828,-0.0904071,-0.188504,-0.32289964,0.11927682
288620,0.42175314,0.19692707,-0.08475576,-0.39700896,-0.015217359,-0.06980436,0.24528638,0.3315811,-0.026958525,-0.13480142,0.1845361,-0.46861926,-0.029760575,0.06234033,-0.4072872,0.010866517
289080,-0.11421788,-0.33004987,0.3486188,0.20893383,-0.25174466,-0.045825772,0.29592553,-0.24312645,0.19313401,-0.14432445,0.5826028,-0.027734766,0.12925282,-0.21793126,-0.044210054,0.19024901
289220,0.113231905,0.32811967,-0.29773885,-0.10888666,0.0019014697,-0.18333158,-0.24880579,0.071409404,-0.35479257,0.28014672,-0.49518088,0.17170222,-0.26001644,0.068360165,0.21670827,-0.28302613
289930,0.010073021,0.35488272,-0.28544596,-0.03656273,-0.13465025,-0.21499129,0.09437187,0.17076464,-0.28930187,0.29231375,-0.3695585,0.23324068,-0.37867716,0.27823937,0.25940847,-0.20124127
290120,0.026871568,0.3199644,-0.29733762,-0.038369782,-0.06253508,-0.19837385,-0.17765185,0.08116947,-0.34800822,0.3014567,-0.45957813,0.26093024,-0.29962137,0.10498483,0.2779684,-0.23719966
290650,0.03673192,-0.18080434,0.23667958,0.088258505,-0.27579886,-0.14616685,0.46955234,-0.37474316,0.16085047,-0.1407542,0.5412052,-0.1458166,-0.03634416,-0.08450264,-0.07100059,0.26544148
290660,-0.015781622,-0.20268902,0.14285749,0.3425693,0.029190376,0.078894325,-0.3855059,-0.66850615,-0.06258984,0.06267827,0.04506011,0.23772576,0.09264235,-0.23138095,0.28989992,0.075913206
290670,0.36930823,0.2532905,-0.20356819,-0.4564353,0.110329404,-0.033142034,0.07855507,0.35873097,-0.114750214,-0.05158415,-0.12238482,-0.43088266,-0.04946117,0.125846,-0.39564237,-0.10133782
290690,-0.35458416,-0.4316547,0.28966585,0.3711515,0.09433175,0.24960652,-0.33811995,-0.14985652,0.13537791,-0.027356789,0.056823704,0.25983596,0.295188,-0.25055686,0.11549817,-0.07229582
291230,0.3796662,0.32684666,-0.26270884,-0.44123372,0.12329489,-0.08986698,-0.12011975,0.29850733,-0.22517243,0.044606324,-0.28906396,-0.3214179,-0.0996429,0.04818187,-0.25807524,-0.20023967
293490,0.14224859,-0.14070213,0.17444485,-0.09363419,-0.048259243,0.016802676,0.41458538,-0.21672243,0.28466946,-0.20192116,0.4781516,-0.3760791,0.09047934,0.05472912,-0.29255438,0.3326648
294140,0.05010471,0.20200346,-0.20707335,-0.07544537,-0.0038003626,-0.17290512,-0.43267396,0.007069373,-0.37546107,0.26623362,-0.47398242,0.17905033,-0.16472968,-0.18905178,0.21715073,-0.33517885
294570,-0.20558126,-0.41290057,0.37186623,0.3076545,-0.10855822,0.11543821,0.1331331,-0.23046093,0.25776896,-0.16319884,0.48796704,0.068822235,0.23282993,-0.1598391,0.018840522,0.20573264
294630,0.08814985,-0.15927252,0.22877815,-0.070769444,-0.13441186,-0.057512917,0.47196522,-0.2927755,0.258773,-0.1534649,0.484015,-0.32694086,0.020498278,0.010362531,-0.21925086,0.31527275
294870,-0.25117394,-0.37529138,0.3448709,0.34213582,-0.16481404,0.051760938,0.24372587,-0.24337825,0.2600671,-0.1135775,0.48119262,0.1094945,0.13273856,-0.11172018,0.075082146,0.22757119
297090,-0.26014194,-0.29357105,0.37236968,0.34479284,-0.28833175,-0.06320318,0.31536838,-0.31374,0.16083705,0.03395056,0.42965534,0.13499549,0.0299351,-0.19531536,0.14335184,0.1189054
297570,0.30930355,0.19395748,-0.18085228,-0.3150733,0.3038474,0.23634717,-0.14632891,0.45050249,-0.009222678,-0.14634609,-0.10701008,-0.3423363,0.17941706,0.17835243,-0.3844273,-0.01591235
298000,-0.24298503,-0.36655563,0.37449402,0.36510032,-0.16566142,0.054492068,0.14535107,-0.32389048,0.22112767,-0.075283766,0.45129934,0.13709748,0.16748647,-0.17428201,0.10108337,0.17587046
298020,-0.15528399,-0.36371964,0.35388088,0.28917485,-0.1656072,0.038501907,0.25264356,-0.27894458,0.25292268,-0.1604515,0.533613,0.036251575,0.13902079,-0.11965396,0.034117736,0.23154859
298040,-0.073197596,-0.16196656,0.23755074,0.10177031,-0.21286581,-0.086217806,0.5686046,-0.2972285,0.262937,-0.06872463,0.46319255,-0.14512762,-0.07421559,0.07801229,-0.042123288,0.33820635
298050,0.5543517,-0.14443488,0.050263613,0.0011839115,0.15385272,0.22447546,-0.18802933,-0.2617332,-0.009548893,-0.37764052,0.41025528,-0.16300803,0.3396298,0.061370928,-0.14041705,0.122349314
298380,-0.14673159,-0.3445528,0.33920184,0.193672,-0.10522217,0.06839172,0.33364043,-0.39416173,0.3163583,-0.1516368,0.43443352,-0.11078408,0.05873628,-0.06858947,-0.029902756,0.30270028
298690,-0.24158567,-0.34791604,0.3266679,0.31290066,-0.14588319,0.07449431,0.31519505,-0.25679958,0.28460196,-0.096360296,0.48559713,0.08484728,0.10300669,-0.020013506,0.075678766,0.27170074
299030,0.34199724,0.3381251,-0.29867715,-0.40654898,-0.050923508,-0.25835013,0.083968684,0.097688496,-0.2964542,0.117015846,-0.33237034,-0.23819967,-0.32133412,0.052527428,-0.12011586,-0.19763057
300080,0.15516013,-0.14206398,0.20611452,-0.08217714,-0.123782605,-0.06306002,0.42151564,-0.34310198,0.2111813,-0.19547394,0.46698484,-0.37629303,0.016969325,-0.07100188,-0.25088534,0.28471446
300720,-0.021154441,-0.26443037,0.013468558,-0.0026095593,0.33153537,0.26890564,-0.5951755,-0.36944512,0.0886902,-0.06331866,-0.31467107,-0.041849706,0.19204682,-0.28534785,-0.039906386,-0.15475431
301300,0.45503697,0.06197071,0.0011225396,-0.25829044,-0.09111652,-0.021840286,0.4466189,0.098723285,0.041315377,-0.27789798,0.33975527,-0.40791553,-0.04750655,0.1774279,-0.32535574,0.06352203
302430,0.3335485,0.18557398,-0.17190436,-0.36708376,0.28528813,0.19000185,-0.12211656,0.4110031,-0.0365677,-0.124056965,-0.11969285,-0.37606886,0.15433611,0.150309,-0.41078675,-0.032256898
302440,0.27316877,0.5751132,-0.2999429,0.06940263,-0.18958376,-0.11758469,0.18940373,0.09871479,-0.3271073,0.19361478,0.045770034,0.21334562,-0.2430669,0.29971966,0.21668486,0.12842077
303030,0.01028057,0.19752629,-0.21627006,0.014770094,0.08692825,-0.038999356,-0.43785104,-0.0016726329,-0.319673,0.24926808,-0.5503887,0.23156437,-0.16949096,-0.039925754,0.2680663,-0.30006188
303530,0.27264816,0.16447592,-0.14490771,-0.20657328,0.35480845,0.377554,-0.19047177,0.45634004,0.012887557,-0.17459004,-0.09461424,-0.2412335,0.26626903,0.21519841,-0.32447633,0.04111323
304840,-0.2474559,-0.38940883,0.34559864,0.4007334,-0.13325407,0.045232587,-0.10454925,-0.4232556,0.08820769,-0.022155942,0.26461494,0.22320838,0.13772182,-0.33834523,0.18815924,0.016094677
306200,0.21954879,-0.042274177,-0.088156395,-0.3088719,0.27516487,0.06718864,-0.4751608,-0.24052896,-0.062300477,-0.003194738,-0.39159483,-0.3469371,0.03375703,-0.32048056,-0.22855061,-0.22201288
306620,0.3523837,0.24564683,-0.2028066,-0.3417664,0.27384943,0.20498447,-0.0660845,0.40363285,-0.00851458,-0.12830466,-0.0887996,-0.37593925,0.132086,0.19058946,-0.39077973,0.031931706
307180,0.31938022,0.19624603,-0.3057183,-0.2813325,0.12555633,-0.11524898,-0.4239693,-0.17693421,-0.2573009,0.092444055,-0.4737412,-0.13632266,-0.14052044,-0.152545,-0.03984628,-0.29051983
307930,0.082452685,-0.32636482,0.23766983,0.18308072,-0.059154224,0.14421624,0.30532846,-0.34317786,0.23128088,-0.29402453,0.55362004,-0.07475746,0.14675085,0.07577689,-0.054069612,0.28135622
307950,0.022066517,-0.22352077,0.23680122,0.028257165,-0.082833104,0.045906123,0.43799257,-0.20670542,0.30034506,-0.1955811,0.5489387,-0.2473437,0.09617525,0.04080143,-0.19742768,0.32906067
308080,0.30633873,0.15931639,-0.15412544,-0.30849227,0.3186351,0.2449229,-0.20011947,0.4548,-0.025262607,-0.14519928,-0.13206986,-0.31802642,0.2206082,0.14132543,-0.37711722,-0.04778939
308170,0.2216617,0.3865638,-0.27917817,-0.29720753,-0.15281561,-0.29856217,0.19580784,0.19763109,-0.29855707,0.19500996,-0.31119737,-0.10647813,-0.37574083,0.15399519,-0.015222833,-0.21165295
308430,-0.27985984,-0.3562734,0.33804768,0.4111193,-0.15648042,0.008550443,-0.11486899,-0.40507352,0.055005226,0.034097675,0.21401161,0.2512112,0.10656251,-0.3703038,0.21826342,-0.019954711
309710,-0.016602254,-0.2636546,0.32946527,0.14699294,-0.25268516,-0.07692815,0.34936526,-0.35124275,0.18829238,-0.15341802,0.55761135,-0.12062343,0.06632399,-0.19232516,-0.07686594,0.23042
309960,0.30425748,0.22965352,-0.06895348,-0.34572276,-0.28426665,-0.395286,0.33880436,-0.1508567,-0.18568125,0.066839196,0.075316764,-0.37031332,-0.31610468,-0.18378541,-0.19973923,-0.021414744
310200,-0.2818963,-0.11600728,0.197406,0.31108716,-0.4178364,-0.26108816,0.41656488,-0.21784486,0.0010315271,0.17830703,0.30333674,0.2666049,-0.21994925,-0.042894214,0.24638955,0.04224028
310210,-0.0580457,-0.21586934,0.29431242,0.2333239,-0.33595872,-0.17231563,0.3282414,-0.48440513,0.05134906,-0.017048294,0.4949544,0.02834772,-0.042153567,-0.218184,0.07778109,0.14098838
310870,0.22511502,0.3877951,-0.28124562,-0.3003057,-0.14530604,-0.29159436,0.1937177,0.20645575,-0.29614392,0.19209008,-0.31329814,-0.10947631,-0.37109455,0.1595997,-0.019900514,-0.21223576
311320,0.34819475,0.08023841,-0.03452802,-0.30333075,0.2099314,0.19285297,0.032175373,0.26393384,0.12267479,-0.23983893,0.16335946,-0.47169608,0.22572418,0.098808944,-0.4760432,0.13443826
312610,0.055416718,0.2899672,-0.27470613,-0.037611194,0.013881482,-0.14967361,-0.30035865,0.06291607,-0.3416268,0.30777267,-0.49808592,0.2469358,-0.22007993,0.058881864,0.2655635,-0.2761799
313760,0.1602054,-0.08237011,0.16345504,-0.12068724,-0.16195197,-0.12548964,0.5201615,-0.26270843,0.19668326,-0.15700532,0.43060637,-0.39138672,-0.07909192,0.025890702,-0.23419657,0.2845917
314130,0.17971803,0.24661359,-0.14126867,-0.053768788,-0.35508135,-0.3131932,0.5434146,-0.09644136,-0.19305234,0.13657175,0.16871905,0.05484757,-0.40540615,0.29866767,0.11653096,-0.027030895
315640,0.2753434,-0.05524993,0.15305045,-0.24814019,-0.12198422,-0.15070592,0.3157496,-0.2219659,0.14074224,-0.18378283,0.37901023,-0.50925326,0.014677428,-0.17687106,-0.36666662,0.16450268
316140,0.037706092,-0.08352552,0.19275835,-0.022392092,-0.28615332,-0.18884104,0.5923339,-0.2786132,0.18186174,-0.07219515,0.45525688,-0.2396252,-0.1372793,0.0008923192,-0.10187502,0.27518222
317120,0.047278862,0.28862682,-0.26542905,-0.041509286,0.014385231,-0.13110524,-0.26973215,0.101534076,-0.3384393,0.28171498,-0.5235042,0.22012906,-0.2460297,0.078962095,0.25996736,-0.30175644
317330,0.021642596,-0.30128756,0.21040718,0.32129434,-0.08231805,0.043189574,-0.33638695,-0.54644805,-0.159939,-0.03088725,0.17584889,0.24083409,0.10748741,-0.36694396,0.26231793,-0.10189346
317450,-0.082291976,-0.27922162,0.2890223,0.17453904,-0.16648102,0.02944026,0.4350816,-0.28042373,0.28967437,-0.18357341,0.5221388,-0.07884133,0.047810078,0.028075116,-0.024037842,0.32348454
317530,0.18936773,0.30311593,-0.19112512,-0.31600428,-0.26172757,-0.41181183,0.33090246,0.08288696,-0.255102,0.19363306,-0.16424221,-0.2030352,-0.41209126,0.015594094,-0.07787961,-0.18579288
317770,0.15053426,-0.12465589,0.19159135,-0.048307728,-0.2995099,-0.20036007,0.45753774,-0.3048985,0.09872268,-0.17316632,0.508673,-0.2867396,-0.06532939,-0.1707265,-0.19744039,0.19366595
317830,0.38057038,0.1622824,-0.08808358,-0.49374545,0.050087173,-0.1367104,0.09834522,0.09781839,-0.040162206,-0.06673992,0.040620968,-0.5532301,-0.012545923,-0.08627355,-0.46255857,-0.03881851
317850,0.423807,0.25880554,-0.21262872,-0.47972995,0.077587515,-0.14397821,-0.14714941,0.12193199,-0.21444832,0.02351515,-0.19919612,-0.42375472,-0.069613226,-0.1262736,-0.31631738,-0.16777843
317870,0.23398913,0.07093901,-0.09296208,-0.14796485,0.38379988,0.4117029,-0.25224,0.44511685,0.0688418,-0.21376595,-0.04723978,-0.201633,0.32924342,0.18478435,-0.30673653,0.034192428
318020,0.3315473,0.3603825,-0.31303003,-0.3764101,0.096350044,-0.073739044,-0.012889692,0.37719902,-0.25143448,0.0832517,-0.34002197,-0.19710849,-0.1769312,0.1851538,-0.166972,-0.21278974
318060,0.23056087,-0.12618493,0.13900696,-0.20606591,-0.03244804,-0.05573428,0.31035715,-0.26851362,0.22435187,-0.2133184,0.43576378,-0.46067724,0.091857545,-0.06014491,-0.3567979,0.24339394
319400,0.37009117,0.15914097,-0.06570645,-0.47829497,-0.00083447393,-0.17269553,0.1867682,0.047272682,-0.022294214,-0.06404534,0.09027043,-0.56031543,-0.04800505,-0.077284716,-0.45021084,0.0036774855
319660,0.4311689,0.3148432,-0.22215599,-0.3364915,-0.02429321,-0.061622456,0.30259392,0.3953963,-0.18366884,-0.03850253,-0.09451182,-0.27509993,-0.19265628,0.26458535,-0.23534517,-0.13326727
320000,0.33575496,0.044670645,0.06606439,-0.35739225,-0.045730762,-0.11826287,0.26867455,-0.09944259,0.09294092,-0.15356402,0.2847522,-0.56272864,0.019793764,-0.11729161,-0.43985987,0.13203828
321370,0.35204697,0.16003348,-0.15628996,-0.40432397,0.2626532,0.13002205,-0.11178764,0.3956914,-0.026231524,-0.14013982,-0.073227346,-0.40589774,0.14288391,0.10684517,-0.42516539,-0.067434445
321820,0.41825473,0.14200938,-0.08322041,-0.40926138,0.03261184,-0.010193087,0.19417192,0.18944359,-0.033150524,-0.18033995,0.1607056,-0.52087826,0.0050341296,0.03827106,-0.47238505,0.017811714
322000,0.09722358,0.11033689,0.13875225,-0.123942025,-0.44530824,-0.43902442,0.4392761,-0.17249101,-0.15442008,0.14526348,0.22093502,-0.23212378,-0.3022631,-0.2880866,-0.07291556,-0.051833794
322180,0.25870183,-0.10869872,0.17105374,-0.14207755,-0.13941212,-0.06978466,0.3688422,-0.24126466,0.13701598,-0.2352047,0.49642515,-0.40654224,0.04438846,-0.13777143,-0.3215867,0.20754576
322310,-0.108633764,-0.26748577,0.3000334,0.1821885,-0.27128416,-0.07203472,0.3842636,-0.18156013,0.20558594,-0.15877698,0.6168668,-0.034504373,0.052502885,-0.12764017,-0.038709372,0.2535604
322780,0.42287308,0.28327647,-0.2682307,-0.31654,0.25987464,0.03254488,-0.38615248,0.21999395,-0.22064352,0.04658398,-0.36395925,-0.20079948,0.037027154,0.029398575,-0.15245795,-0.23143743
323280,0.40430653,0.30916685,-0.24165057,-0.44844392,0.11014542,-0.05542513,0.07124436,0.35566962,-0.12995468,-0.045042112,-0.15056126,-0.38119322,-0.084359415,0.15189378,-0.32472917,-0.110197105
323350,-0.012828894,0.0682613,-0.0016958233,0.09998133,-0.3026313,-0.35347444,-0.08717049,-0.42117873,-0.34374094,0.29556718,-0.1323436,0.2226887,-0.2911203,-0.302697,0.30716252,-0.20076951
323410,-0.11479914,-0.3447086,0.29904288,0.24693535,-0.10779078,0.08365103,0.3200674,-0.32467303,0.29194218,-0.18703091,0.5162566,-0.017299043,0.12730566,-0.0092638405,-0.003203747,0.29628968
326030,0.00924727,-0.15952276,0.24242799,0.028922083,-0.25642672,-0.11514087,0.54447144,-0.24525519,0.22342193,-0.14798167,0.5092348,-0.21752267,-0.06481413,-0.022518309,-0.101561,0.2928706
327260,0.15693198,-0.17319658,0.21850525,-0.05439434,-0.24448362,-0.13630715,0.4411134,-0.2881848,0.13730177,-0.21286362,0.530055,-0.30437037,-0.019093126,-0.13892308,-0.20980163,0.19299097
328130,0.24408367,-0.13432632,0.12013073,-0.17045021,-0.19010465,-0.15398897,0.42396623,-0.22964653,0.13275047,-0.23403473,0.47780147,-0.39647144,-0.032745562,-0.10351266,-0.2990124,0.16578068
329180,0.10344524,-0.025009567,0.12428727,-0.1395546,-0.19240393,-0.15463045,0.5929481,-0.16058077,0.20480534,-0.10338891,0.4089344,-0.36580083,-0.120139696,0.08795723,-0.22494042,0.29834044
330730,0.22353059,-0.02831982,0.13193299,-0.21304311,-0.23971105,-0.25449654,0.42443967,-0.32096732,0.08262708,-0.12537493,0.34437725,-0.44173974,-0.14378989,-0.18592808,-0.24929406,0.16544306
330860,0.25247818,-0.05971878,0.17272803,-0.22624746,-0.1488941,-0.14703678,0.33786085,-0.24741393,0.12952417,-0.182097,0.41937143,-0.4713777,0.015451013,-0.18883999,-0.33965674,0.18232271
331380,-0.092223406,-0.27142528,0.31632102,0.26218238,-0.30129692,-0.095189184,0.35315338,-0.37370437,0.13336429,-0.10634156,0.5325545,0.06568026,0.031397305,-0.15874892,0.09190994,0.18208313
331520,0.14709862,0.40567482,-0.34067795,-0.18475883,-0.042393826,-0.17173554,0.07674032,0.26712483,-0.3070086,0.25737062,-0.33505628,0.11007517,-0.32598084,0.32626247,0.099188104,-0.21825556
332370,0.011144811,0.353483,-0.29844242,-0.021757366,-0.05451,-0.14983062,-0.02306552,0.19444351,-0.2870157,0.30634916,-0.42067945,0.2754768,-0.3055082,0.29498047,0.2638299,-0.20635399
333430,0.029076124,0.2500986,-0.23763965,-0.00890846,0.041466136,-0.07848804,-0.36524606,0.027176602,-0.3564924,0.26369172,-0.53490597,0.24008259,-0.20492417,-0.0052373908,0.27012923,-0.28749746
333620,0.34104466,0.2022319,-0.18012339,-0.38079754,0.27197295,0.16742733,-0.102196254,0.40886316,-0.043226216,-0.11334045,-0.12297612,-0.38339868,0.13105538,0.15353706,-0.4087099,-0.033167493
335810,0.106844306,0.33181235,-0.31660637,-0.082353346,-0.0038129035,-0.12876393,-0.18069208,0.20047091,-0.35698467,0.23824003,-0.47425827,0.22328922,-0.24997765,0.18873893,0.22688045,-0.27105156
